favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Facebook,Entry Level Opportunity #MechanicalEngineer http://t.co/OaJGjXnnrE,,False,Tue Sep 01 12:44:37 +0000 2015,1,638693945225052160
0,Facebook,https://t.co/CVo9cGqV2U,,False,Thu Aug 18 11:45:40 +0000 2016,0,766239640109981696
0,Twitter Web Client,"@AmChemistry @SenatorOrtt Thank you for the visit, we really enjoyed having you on site!",AmChemistry,False,Wed Aug 26 15:16:27 +0000 2015,0,636557828052811776
0,Oracle Taleo Social Sourcing,#EngineeringJobs Reliability Engineer: http://t.co/gyZtgBVlS1.,,False,Thu Jul 09 19:08:00 +0000 2015,0,619221481109745665
0,Facebook,Check out this exciting position with Olin Chlor Alkali! http://t.co/wPyLlcilPm,,False,Mon Sep 14 20:16:03 +0000 2015,0,643518592814829568
0,Twitter for iPhone,Our #STEM Science Fair booth! #niagara https://t.co/RMWCeiU1hC,,False,Fri Nov 20 14:34:20 +0000 2015,1,667712586297688065
0,Facebook,Exciting new opportunities for College Graduates! #CollegeHires #EngineeringJobs http://t.co/a7rH3B57K7,,False,Thu Sep 10 16:24:50 +0000 2015,0,642010856876675073
1,Facebook,Internship availabilities in Tennessee! #EngineeringJobs #Interns http://t.co/JhYwRxTg2S,,False,Thu Sep 10 16:52:37 +0000 2015,0,642017845593939968
0,Oracle Taleo Social Sourcing,#EngineeringJobs Information Resource Center Ad: http://t.co/pPVVj1dkY5.,,False,Fri Jul 10 16:04:00 +0000 2015,0,619537565436219392
0,Oracle Taleo Social Sourcing,#jobs #Olin #Niagara Instrument Mechanic (Instrumen: https://t.co/KsijS4YqtE.,,False,Tue Dec 22 14:44:10 +0000 2015,0,679311472510521344
0,Oracle Taleo Social Sourcing,Now Hiring! E&amp;I Technicians - McIntosh: http://t.co/NjJbDnioNl.,,False,Wed Jul 15 16:22:00 +0000 2015,0,621354033115201537
0,Facebook,Check out this exciting position with Olin Chlor Alkali! http://t.co/go8cVCdje4,,False,Tue Sep 15 17:04:03 +0000 2015,0,643832662982066176
0,Oracle Taleo Social Sourcing,Now Hiring! Engineering Manager: http://t.co/Qay2KZnAVd.,,False,Wed Jul 15 19:28:00 +0000 2015,0,621400841795293184
0,Facebook,Check out this exciting position with Olin Chlor Alkali! http://t.co/H51Wys1Eet,,False,Mon Sep 14 17:10:02 +0000 2015,0,643471783597703168
0,Facebook,New Job Opening!! #NYJobs http://t.co/gIRpkI9x8B,,False,Fri Aug 14 15:45:21 +0000 2015,1,632216446903418880
