favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
4,Twitter Web Client,#eweek2017 https://t.co/i5RqGBzZcW,,False,Tue Feb 21 22:49:34 +0000 2017,5,834173244131340290
3,Hootsuite,.@CubicDefense developed next-generation #training capabilities &amp; it will showcase its solutions starting @ noon today. Booth 1549! #IITSEC,,False,Tue Nov 29 14:01:17 +0000 2016,0,803599719230541824
1,Facebook,Cubic Global Defense will be at SHOT Show with our #PRISim system! https://t.co/b8fZDb1VI7,,False,Tue Jan 03 22:30:11 +0000 2017,1,816411360691097600
1,Sprout Social,"Top 3 strategies that leaders can use during the M&amp;A process to provide a greater chance of turning into long-term,… https://t.co/qmod5F4LvD",,False,Wed Jul 24 15:16:04 +0000 2019,0,1154047602503094273
6,Twitter for iPhone,"#SmartCities for $500. This so-called “birthplace” of California, located on the West Coast of America, is the 8th-… https://t.co/LJHPd0I2RT",,False,Tue Aug 27 12:39:19 +0000 2019,5,1166329342546391040
2,Facebook,Glimpses of Cubic Global Defense at #GEOINT2016! #CubicC4ISR https://t.co/ZDjkUbNtmr,,False,Wed May 18 16:03:18 +0000 2016,0,732964788746194944
1,Sprout Social,ICYMI Our new website is here. Stop by and see our fresh new look. We've got a great story to tell.… https://t.co/waMwTo4ct6,,False,Mon Feb 26 06:45:13 +0000 2018,0,968014068614299648
3,Twitter Web Client,Thrilled to welcome Diane Giuliani to the Cubic family as SVP of Global Business Development &amp; Strategy for… https://t.co/5ZWbkQrq3t,,False,Thu Apr 27 15:09:30 +0000 2017,1,857612678197428225
0,Hootsuite,Cubic to Showcase Comprehensive #Training and #C4ISR Solutions at Australia’s @LandForces16  https://t.co/bEO5Ap142g,,False,Thu Sep 01 15:33:20 +0000 2016,0,771370363112611840
2,Twitter Web Client,Cubic provided massive data storage systems in the early 1960's. Kodak was a major customer to store microfiche dat… https://t.co/KEgylFdI7u,,False,Fri Dec 29 18:12:45 +0000 2017,0,946806209994199042
1,Sprout Social,"All 50 U.S. States, Ranked By How Fun They Are via @Inc and California got Number 1!  #madeinSD #SDlifechanging… https://t.co/kiRg8lDDSZ",,False,Tue Jul 09 07:24:06 +0000 2019,0,1148493009841000448
0,Sprout Social,.@CityofSanDiego employers endorse regional goal to double annual production of skilled workers by 2030 | via… https://t.co/30PEPE0roU,,False,Thu Oct 04 14:52:05 +0000 2018,0,1047861925089038337
12,Sprout Social,And that's a wrap to our 2018 Analyst &amp; Investor Day at the @NYSE. We thank all who attended to hear about the work… https://t.co/bkLNtcG2qU,,False,Wed Jun 13 19:45:26 +0000 2018,7,1006985919545692160
4,Sprout Social,We asked our Cubes to write down the number of years they've spent at Cubic towards winning the customer. Here's ho… https://t.co/FwQxiN3JTc,,False,Thu Apr 26 12:45:01 +0000 2018,1,989485499386617856
6,Twitter for iPhone,.@CubicTS #publictransport #farecollection #contactlesspayment #transportticketing #queensland #brisbane #gocard… https://t.co/J7R9G6IzX5,,False,Thu Jun 21 01:56:13 +0000 2018,1,1009615944820412417
3,Sprout Social,"Good luck today, rocket 🚀 team from @SanMarcosUSD High School! You made it to one of the top 6 teams in CA, so you'… https://t.co/62aqQAikCB",,False,Sat May 12 11:30:09 +0000 2018,0,995264862979870720
4,Twitter Web App,@USMC #MarineCorpsBirthday  // Happy 244th Birthday @USMC. We do what we do for our armed forces - to prepare the M… https://t.co/myvmeAvNZl,CubicCorp,False,Sun Nov 10 18:36:50 +0000 2019,2,1193598404007485441
8,Twitter for iPhone,"Exciting announcement coming your way today from ☀️super-sweaty☀️, #sandiego...stay tuned! - ❤️ Miles, your persona… https://t.co/PWRuWIeb5a",,False,Tue Jul 16 18:44:28 +0000 2019,3,1151200944551596032
3,Twitter for iPhone,#WomeninSTEM #womenengineers #womenintech #womeninengineering #STEM https://t.co/UWHioL9mE2,,False,Wed Sep 19 12:17:11 +0000 2018,3,1042387125302427649
3,Twitter Web Client,"Our VP and CSO, Adam Rice will be guest speaking at @burwoodgroup's event on Oct. 19th at @laubergedelmar regarding… https://t.co/PqVys7ztyz",,False,Wed Oct 18 18:24:39 +0000 2017,4,920717274880684032
0,Sprout Social,"At Cubic, the entrepreneurial spirit of our employees drives globally leading, innovative technologies of the futur… https://t.co/D4RumDvoAt",,False,Fri Jun 29 08:15:01 +0000 2018,0,1012610377140592640
1,Twitter Web Client,Our VP and CSO Adam Rice discusses the history of cybersecurity. Read more here: https://t.co/zOaEPhKxz6 https://t.co/6niIWQ8JVb,,False,Wed Sep 13 19:09:43 +0000 2017,1,908045040693387264
