favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
24,Twitter Web Client,"Proud to participate with @Princeton scientists, the @AndlingerCenter and industry leaders in discussions on how te… https://t.co/B4JcJn3TYN",,False,Thu Jul 19 20:44:36 +0000 2018,11,1020046770682892295
1020,Twitter Web Client,We’re talking about our support for methane regulations and other efforts to reduce emissions with @RatnerBen of th… https://t.co/hFidCYJCOI,,False,Tue Mar 12 15:03:09 +0000 2019,142,1105484378153631746
91,Twitter Web Client,"Calling all energy innovators! We want your biggest and brightest ideas for our Robotics Reverse Pitch Challenge, t… https://t.co/l0YdEq4Gl5",,False,Tue May 07 15:09:00 +0000 2019,28,1125779572715343872
112,Twitter Web Client,We’ve started operations of a new unit at our Antwerp refinery in Belgium to produce high-value transportation fuel… https://t.co/NGFSHWf4C9,,False,Wed Oct 31 16:03:06 +0000 2018,19,1057664267867119617
166,Twitter Web Client,"This year, we’re continuing our nearly 20-year efforts and investing $5.7 million in local and global organizations… https://t.co/aB921WnQHK",,False,Fri Apr 26 15:28:41 +0000 2019,38,1121798259150712833
85,Twitter Web Client,"From the Hebron Field in Newfoundland to our facility in Alberta, today we celebrate all of our hardworking employe… https://t.co/wQCmckWmCQ",,False,Sun Jul 01 13:34:31 +0000 2018,27,1013415556068896770
251,Twitter Web Client,We’ve had many proud moments on our nearly 10-year journey to convert algae to low-emission biofuel. Here are a few… https://t.co/jOZTfW5SI3,,False,Mon Jul 30 17:12:14 +0000 2018,70,1023979592867098624
118,Twitter Web Client,"Congratulations to our own, Dr. Xiaojun Huang, who was honored by @IBMWatson as a top woman leader and pioneer in… https://t.co/TwxzWEu2J8",,False,Fri Jun 14 14:18:14 +0000 2019,40,1139537532851511298
177,Twitter Web Client,"Learn about carbon capture and storage, a process that can reduce emissions for a cleaner world. https://t.co/S2OgQvCRsm",,False,Mon Jun 03 15:34:33 +0000 2019,79,1135570474526806022
112,Twitter Web App,"If you’re looking to save gas while hitting the road this summer, consider switching the engine off while stuck in… https://t.co/pK5NXkNWBL",,False,Tue Jul 23 14:32:39 +0000 2019,25,1153674289830387713
77,Twitter Web App,"Find out how XTO engineer Katie Moore, born and raised in the Permian Basin, nurtures the next generation of engine… https://t.co/zZVPVRPlF7",,False,Thu Jul 18 15:41:47 +0000 2019,23,1151879749339402241
89,Twitter Web Client,"We leverage expertise across all our businesses, employing innovative technologies and driving best practices. https://t.co/Nb5qTgmVxv",,False,Thu Nov 01 14:19:49 +0000 2018,18,1058000662980689920
213,Twitter Web Client,Today we celebrate the achievements of our employees and women engineers around the world. #INWED19 https://t.co/CDgOLcpt6o,,False,Fri Jun 21 15:15:29 +0000 2019,43,1142088657718960128
36,Twitter Web Client,XTO Energy announces progress on methane emissions reduction program. The effort is part of our measures to reduce… https://t.co/3HWlDbU1P4,,False,Mon Jun 25 16:03:04 +0000 2018,16,1011278613013024770
76,Twitter Web Client,"This National Safety Month, take a look at why safety for our employees is our top priority. https://t.co/CzFu4Ef24D",,False,Thu Jun 28 14:14:15 +0000 2018,30,1012338389868339200
59,Twitter Web Client,Why is this tiny organism a big deal to the energy world? Join us in the algae lab and find out why.… https://t.co/DWN3kCGm6J,,False,Tue Dec 04 15:54:51 +0000 2018,34,1069983378169053185
872,Twitter Web Client,"Between 2011 and June 2017, $46.8 billion was invested in Ohio oil and gas related activities including drilling, r… https://t.co/KV28lb1L2H",,False,Fri Oct 12 17:03:50 +0000 2018,64,1050794182716116993
39,Twitter Web Client,How can we improve standards in the engineering industry? With #boundarybreakers like Katie who welcome the chance… https://t.co/7C3inFQ8UH,,False,Fri Oct 19 17:52:35 +0000 2018,17,1053343163631460353
222,Twitter for iPhone,We’re proud to play our small role in supporting the rescue operations of the Thai Navy Seals and numerous other or… https://t.co/HWlapzaxBr,,False,Mon Jul 09 16:03:04 +0000 2018,76,1016352043437641729
379,Twitter Web Client,"It’s been a year since #Harvey, and we remain humbled by the strength of our Texas community and the steadfast comm… https://t.co/fSj0zkpKAv",,False,Sat Aug 25 17:04:41 +0000 2018,66,1033399779559129089
