favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
3,TweetDeck,"#TBT -- @SCE promotion of electric lighting for businesses, Monterey Park, Calif, 1940s. https://t.co/2m8GKSjvuw",,False,Thu Jul 06 15:54:01 +0000 2017,1,882991030160805889
1,TweetDeck,&gt;&gt;&gt;&gt;&gt; https://t.co/DSX8divkbJ,,False,Thu Jan 11 21:27:42 +0000 2018,1,951566311091355648
0,TweetDeck,@justsavebirds @JerryBrownGov @SCE @CAgovernment Forwarding to @SCE,justsavebirds,False,Thu Jul 26 16:53:19 +0000 2018,0,1022525281188204551
2,TweetDeck,"Utility-Scale Energy Storage Surged in Q1 

via @greentechmedia

https://t.co/A1HBadoSHD",,False,Tue Jun 13 21:25:37 +0000 2017,0,874739557928849408
2,TweetDeck,"Check out new @SCE site on the #CleanEnergyFuture

https://t.co/3tK3mZ2yNd https://t.co/SnYvrgrbsz",,False,Mon Mar 12 19:12:50 +0000 2018,1,973275642866184193
1,TweetDeck,"Pizarro: “Edison International joined other U.S. businesses, universities, and state and local leaders in signing a… https://t.co/0Cj65ga6Ao",,False,Fri Aug 24 19:45:27 +0000 2018,0,1033077850285305857
4,TweetDeck,Edison CEO Pedro J. Pizarro joins 180s U.S. CEOs signing @BizRoundtable statement of commitment to lead their compa… https://t.co/VhOpxLKU0p,,False,Mon Aug 19 23:30:04 +0000 2019,1,1163594006615343104
11,TweetDeck,"Protecting #Dreamers is common sense, compassionate and good economic policy. That’s why Edison International is st… https://t.co/5eBmoQCMBU",,False,Thu Jan 11 17:49:45 +0000 2018,12,951511462635126784
1,Twitter Web Client,@TheScottLove @elonmusk Like this? https://t.co/EW71BCrg5G,TheScottLove,False,Thu Mar 08 19:34:47 +0000 2018,0,971831617164525568
1,TweetDeck,"--&gt; @SCE is named No. 1 in battery storage in SEPA’s annual utility survey.
#CleanEnergyFuture… https://t.co/M6t0yu3auA",,False,Mon Aug 12 22:08:42 +0000 2019,0,1161036816444604416
3,TweetDeck,Schools in the El Monte Union High School District are the first to install #evcharging stations through the @SCE C… https://t.co/HiQFAM0CfY,,False,Thu Jan 04 19:33:38 +0000 2018,1,949000889188036608
5,TweetDeck,&gt;&gt;&gt; https://t.co/LekHbfU4Kz,,False,Fri Oct 13 20:47:00 +0000 2017,0,918941160869044224
0,TweetDeck,&gt;&gt;&gt; https://t.co/z0Txmf3Juz,,False,Wed Sep 27 17:28:54 +0000 2017,0,913093101396226049
0,TweetDeck,Not us. We think you mean @EdisonNews :-) https://t.co/1RzZO1EfUz,,False,Thu Jul 18 18:50:07 +0000 2019,0,1151927145746141184
0,TweetDeck,@SEXYROB714 Forwarding to @SCE,BPW_SERVICES714,False,Mon Jul 31 17:14:34 +0000 2017,0,892070998089973761
1,TweetDeck,----&gt; https://t.co/qqFbaXJ0Ts,,False,Wed Nov 15 18:18:43 +0000 2017,0,930862643270754304
1,TweetDeck,"“Batteries are like bacon. They just make everything better.” -- ” Vibhu Kaushik, director of grid technology and m… https://t.co/JeGp2CcYxp",,False,Fri Mar 09 19:18:47 +0000 2018,0,972189976925421568
0,TweetDeck,@stoddart1226 Thank you for contacting us. Please follow @SCE for customer service questions.,stoddart1226,False,Tue Apr 25 16:14:18 +0000 2017,0,856904208414408705
0,TweetDeck,@JeanetteJoy Please follow @SCE for customer service questions. Thank you!,JeanetteJoy,False,Mon Sep 18 16:59:26 +0000 2017,0,909824195411959808
0,TweetDeck,!!! https://t.co/O9vXtyORh1,,False,Wed May 31 18:52:27 +0000 2017,1,869989970362081280
0,TweetDeck,&gt;&gt;&gt; https://t.co/vDQvVoylTO,,False,Thu Mar 08 17:50:50 +0000 2018,0,971805454471806976
0,TweetDeck,Thank you Jeffrey Harmening of @GeneralMills for challenging Edison International in the @BizRoundtable Sustainabil… https://t.co/EwYiEyDTZT,,False,Tue Apr 23 21:44:47 +0000 2019,0,1120805745216241664
0,TweetDeck,Check out the VIDEO: https://t.co/9yv8y4IsmE,,False,Tue May 09 16:37:02 +0000 2017,0,861983358770790401
0,TweetDeck,----&gt; https://t.co/nKPGQJIC3x,,False,Fri May 18 16:30:12 +0000 2018,0,997514700949671938
0,TweetDeck,&gt; https://t.co/r4Rdo2NOnH,,False,Fri Jan 12 18:25:50 +0000 2018,0,951882931399671809
0,TweetDeck,"&gt;&gt;&gt; Slashing California’s GHG emissions 80% with clean energy, efficient buildings and electric vehicles. 
via @SEPA
https://t.co/o5UbQxrzUh",,False,Fri Nov 03 16:58:15 +0000 2017,0,926493738817294336
0,TweetDeck,"See How @SCE Bill Assistance Program Helps Customers in Need

https://t.co/TFpLyKYzcu https://t.co/oiZsdksE2l",,False,Tue May 23 17:20:38 +0000 2017,2,867067763008733184
1,TweetDeck,"Gas or electric? Future of transportation debated at California PUC.
via @capitalandmain 
https://t.co/W3g5WmQ2RJ",,False,Mon Oct 02 15:57:00 +0000 2017,0,914881914909204480
0,TweetDeck,Not us. We think you mean @EdisonNews :-) https://t.co/pVdI4oFiM6,,False,Thu Jul 18 18:50:48 +0000 2019,0,1151927315481239552
0,TweetDeck,--&gt; @SCE Responds to Predicted Strong Santa Ana Winds https://t.co/nxIKlZBdr2,,False,Wed Nov 07 19:24:16 +0000 2018,1,1060251607621947393
0,TweetDeck,---&gt; https://t.co/MhYmG8qwHo,,False,Thu May 11 18:43:08 +0000 2017,0,862739870728429568
0,TweetDeck,"Southern California Edison Files 2019 Wildfire Mitigation Plan | 

https://t.co/LAT2a4XaCm",,False,Thu Feb 07 17:42:17 +0000 2019,0,1093565625782263808
0,TweetDeck,&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/IyOWNrkRMP,,False,Tue Jan 23 17:45:03 +0000 2018,0,955858933695959046
0,TweetDeck,---&gt; https://t.co/HFpLv32gH5,,False,Fri Feb 02 18:59:42 +0000 2018,0,959501597419085824
1,TweetDeck,"Edison International Reports Third Quarter 2017 Results; Increases Guidance
https://t.co/SD5Kvy3bfw",,False,Tue Oct 31 16:35:00 +0000 2017,0,925400723453444098
1,TweetDeck,"&gt;&gt;&gt; @SCE Expands Power Restoration Effort in Puerto Rico 
https://t.co/S9lPUQlde0 https://t.co/IbHUTZcZOQ",,False,Fri Mar 16 21:44:37 +0000 2018,3,974763390320107520
2,TweetDeck,California regulators approve 2nd @SCE pilot to test distributed energy over natural gas. https://t.co/ygbj5xYCRs via @UtilityDive,,False,Tue Jul 17 16:21:01 +0000 2018,0,1019255663938101248
3,TweetDeck,"More coverage via @SolarIndustry 

The Top Utilities Of 2016 For Solar And Energy Storage https://t.co/5yhI2o6DMt",,False,Wed Apr 26 19:51:41 +0000 2017,1,857321304420040704
3,TweetDeck,Edison Scholar Wants to Help Bring #RenewableEnergy to All Communities https://t.co/3iGZWi80Ip https://t.co/2jjUlczqmH,,False,Wed Mar 28 16:59:03 +0000 2018,0,979040182295977984
0,TweetDeck,"Electric vehicles are coming, and utilities are getting ready. 
via @HoustonChron
#CERAWeek2018
https://t.co/2sLwpnjW43",,False,Fri Mar 09 19:07:12 +0000 2018,0,972187062349647872
1,TweetDeck,Edison International Elects Sam Ramraj Vice President of Investor Relations https://t.co/5vh6rI0Hi6,,False,Thu Jun 01 17:03:30 +0000 2017,0,870324939974246400
1,TweetDeck,"--&gt; @SCE Receives State Approval for Four Electric Transportation Pilots. 
#cleanenergyfuture… https://t.co/a8FjKw2gE3",,False,Thu Jan 11 22:09:22 +0000 2018,2,951576795282731010
